ID_ALUNO,NOME,ANO,CLUSTER,IAN_LAG,IEG,IDA,IPS,IPP,IPV,PEDRA,PERFIL,KPI_CRITICO,DIAGNOSTICO,ACAO
511,Aluno-511,2022,0,5.0,10.0,5.3,7.5,7.34375,7.056,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
503,ALUNO-503,2022,1,5.0,10.0,8.16666666666666,7.5,6.04166666666666,7.44444333333333,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
544,ALUNO-544,2021,0,5.0,7.9,6.7,6.3,8.1,7.7,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
500,Aluno-500,2024,2,10.0,10.0,6.66666666666667,2.51,7.34375,8.3775,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1077,Aluno-1077,2023,2,10.0,9.7,7.3,2.52,7.34375,8.4225,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
53,Aluno-53,2023,0,5.0,9.1,7.7,5.63,7.34375,7.5875,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
164,Aluno-164,2024,3,5.0,8.08479532166667,5.66666666666667,6.26,7.34375,6.886666667,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
84,ALUNO-84,2021,0,10.0,10.0,6.8,7.5,7.5,8.3,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
680,Aluno-680,2022,0,10.0,8.8,7.4,7.5,7.34375,7.75,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1163,Aluno-1163,2023,0,5.0,9.3,7.2,7.52,7.34375,7.75,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
131,Aluno-131,2023,3,10.0,7.8,2.2,5.0,7.34375,6.8,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
805,Aluno-805,2023,0,5.0,9.1,6.8,7.52,7.34375,7.175,Agata,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
414,Aluno-414,2023,0,5.0,9.5,6.5,7.52,7.34375,7.585,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
719,Aluno-719,2022,3,10.0,4.6,4.2,7.5,7.34375,6.083,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
880,Aluno-880,2023,2,5.0,9.4,6.3,2.52,7.34375,8.585,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
782,Aluno-782,2024,0,5.0,7.857142857,7.75,7.51,7.34375,8.085,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
391,Aluno-391,2023,2,5.0,7.5,3.5,2.52,7.34375,7.585,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
784,ALUNO-784,2022,2,5.0,9.73684210526315,7.27777777777777,4.375,8.4375,8.291665,Topázio,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1149,Aluno-1149,2024,0,5.0,10.0,6.0,10.0,7.34375,8.706,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
95,Aluno-95,2022,3,5.0,6.6,4.8,7.5,7.34375,6.292,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
418,Aluno-418,2023,2,5.0,10.0,8.1,2.52,7.34375,8.045,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
45,ALUNO-45,2022,1,5.0,9.16666666666666,5.0,6.25,6.25,6.77777333333333,Ágata,Risco estrutural,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
736,Aluno-736,2023,0,5.0,9.5,6.7,6.27,7.34375,8.11,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
705,Aluno-705,2024,3,5.0,6.4285714285,3.5,5.005,7.34375,4.226666667,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
600,Aluno-600,2023,0,5.0,8.4,7.2,7.52,7.34375,8.056666667,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
883,Aluno-883,2023,0,10.0,9.7,8.4,6.89,7.34375,8.17,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
780,Aluno-780,2023,2,5.0,8.8,8.3,3.14,7.34375,8.675,Ametista,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
742,ALUNO-742,2022,0,10.0,7.60957792207792,5.68888888888888,6.875,7.34375,7.6666675,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1214,Aluno-1214,2023,0,5.0,9.8,7.4,6.89,7.34375,7.6725,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
659,ALUNO-659,2021,3,10.0,3.6,1.3,7.5,7.8,5.1,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
636,Aluno-636,2024,3,5.0,4.90430622,5.25,7.51,7.34375,5.553333333,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1140,Aluno-1140,2024,0,10.0,6.1124401915,7.0,7.51,7.34375,7.39,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
899,Aluno-899,2023,2,10.0,9.8,9.5,3.77,7.34375,9.34,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
329,Aluno-329,2022,3,10.0,6.9,5.0,4.4,7.34375,5.778,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
225,ALUNO-225,2022,2,10.0,7.08518503555268,7.38888888888888,5.0,8.125,6.6666675,Ágata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
605,Aluno-605,2024,3,5.0,6.19444444433333,2.66666666666667,6.885,7.34375,5.534,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1014,ALUNO-1014,2022,1,5.0,7.42592592592592,8.83333333333333,7.5,6.04166666666666,7.27777666666666,Ametista,Risco estrutural,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
422,ALUNO-422,2022,1,5.0,9.18837803320562,7.08333333333333,7.5,5.625,8.083335,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1023,Aluno-1023,2023,0,5.0,10.0,9.1,6.27,7.34375,9.06,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
909,ALUNO-909,2021,3,5.0,5.4,3.1,7.5,7.3,7.2,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
117,Aluno-117,2022,3,10.0,6.3,6.1,6.9,7.34375,7.417,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1275,ALUNO-1275,2021,0,10.0,9.6,7.8,7.5,8.3,9.8,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
538,Aluno-538,2024,3,5.0,7.66880341866667,6.16666666666667,7.51,7.34375,5.292,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
822,ALUNO-822,2022,0,10.0,9.59523809523809,8.33333333333333,5.625,6.25,7.77778,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
859,Aluno-859,2023,0,5.0,9.2,7.3,7.52,7.34375,10.01,Topázio,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
457,Aluno-457,2022,0,10.0,8.8,8.5,7.5,7.34375,7.667,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
964,Aluno-964,2024,0,5.0,8.333333333,7.25,7.51,7.34375,7.1675,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
221,ALUNO-221,2022,3,5.0,3.61370137299771,2.66666666666666,7.5,6.09375,4.7083275,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
826,Aluno-826,2022,0,5.0,9.6,5.4,7.5,7.34375,7.5,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
449,ALUNO-449,2021,0,10.0,7.5,4.9,7.5,8.5,8.6,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1170,ALUNO-1170,2021,3,10.0,1.3,0.0,8.1,7.3,5.2,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
115,Aluno-115,2024,3,5.0,4.164756812,4.16666666666667,6.26,7.34375,5.726,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
686,ALUNO-686,2022,1,5.0,7.34962406015037,6.58333333333333,6.875,5.625,7.333335,Ágata,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
45,Aluno-45,2024,0,10.0,9.619047619,8.0,9.38,7.34375,8.283333333,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1102,Aluno-1102,2024,0,10.0,9.39047619033333,9.33333333333333,8.13,7.34375,7.07,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1070,Aluno-1070,2024,3,5.0,9.3073593075,2.25,5.635,7.34375,6.6225,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
767,Aluno-767,2022,0,10.0,9.0,7.0,7.5,7.34375,7.583,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1287,ALUNO-1287,2022,1,5.0,8.87056471764118,5.16666666666666,5.0,5.41666666666666,6.55555333333333,Ágata,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
747,Aluno-747,2023,2,10.0,8.0,3.1,3.14,7.34375,6.94,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
376,Aluno-376,2023,2,5.0,9.6,5.9,2.52,7.34375,8.226666667,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
298,Aluno-298,2023,2,2.5,8.6,5.5,2.52,7.34375,7.7525,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
739,ALUNO-739,2022,0,5.0,8.03529686769518,7.38888888888888,9.375,8.59375,8.37500749999999,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
974,Aluno-974,2024,0,10.0,9.2826086955,6.5,7.51,7.34375,7.5,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1068,Aluno-1068,2023,0,5.0,9.3,9.0,6.89,7.34375,9.283333333,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
762,Aluno-762,2023,2,5.0,9.1,5.8,3.14,7.34375,7.67,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
579,ALUNO-579,2021,3,10.0,6.3,5.4,7.5,7.5,8.2,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1106,ALUNO-1106,2022,1,5.0,8.01572897761645,5.58333333333333,6.25,5.0,6.55555,Ágata,Risco estrutural,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
903,Aluno-903,2024,0,10.0,9.7727272725,5.0,7.505,7.34375,7.946666667,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
574,ALUNO-574,2022,0,5.0,9.47794117647058,6.72222222222222,7.5,8.4375,9.50000333333333,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1306,Aluno-1306,2024,0,5.0,10.0,9.75,8.135,7.34375,7.946666667,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
829,Aluno-829,2023,2,10.0,9.4,8.4,3.14,7.34375,9.23,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
464,Aluno-464,2022,0,10.0,8.0,4.8,7.5,7.34375,7.722,Agata,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
624,ALUNO-624,2021,3,5.0,5.0,5.1,7.5,7.1,6.5,Ágata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
941,Aluno-941,2024,2,10.0,9.25,8.75,5.01,7.34375,7.665,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
356,Aluno-356,2024,3,10.0,6.65634674933333,5.33333333333333,5.635,7.34375,6.5375,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
672,Aluno-672,2022,0,5.0,8.5,8.8,8.1,7.34375,6.75,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1150,Aluno-1150,2024,0,2.5,6.48148148166667,6.83333333333333,7.51,7.34375,7.946666667,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
286,Aluno-286,2022,3,5.0,5.8,3.0,6.3,7.34375,5.625,Quartzo,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
417,Aluno-417,2024,0,10.0,8.40155945433333,8.83333333333333,7.51,7.34375,8.2925,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
701,Aluno-701,2023,2,2.5,9.9,7.2,3.77,7.34375,7.68,Ametista,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1148,Aluno-1148,2023,2,5.0,8.6,5.7,3.77,7.34375,7.2125,Ametista,Falha de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
534,Aluno-534,2023,2,5.0,8.1,5.4,2.52,7.34375,7.92,Quartzo,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
664,ALUNO-664,2021,0,5.0,8.6,9.3,7.5,8.8,9.9,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
670,ALUNO-670,2021,0,5.0,7.5,7.9,7.5,9.2,9.2,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
967,Aluno-967,2023,0,5.0,8.0,6.5,7.52,7.34375,7.35,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
414,Aluno-414,2022,0,5.0,9.3,5.9,7.5,7.34375,7.667,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
279,Aluno-279,2023,0,5.0,10.0,8.9,6.27,7.34375,9.2125,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
282,ALUNO-282,2022,0,5.0,7.86141304347826,8.64444444444444,6.875,8.59375,9.11111666666666,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
367,ALUNO-367,2021,3,10.0,4.4,4.8,7.5,7.0,6.5,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
181,Aluno-181,2023,2,5.0,8.3,6.8,2.52,7.34375,8.2525,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
246,Aluno-246,2024,3,10.0,0.0,0.0,6.57,7.34375,7.5,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1184,Aluno-1184,2024,0,5.0,8.65800865766667,7.66666666666667,7.51,7.34375,7.5,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1266,ALUNO-1266,2021,3,5.0,3.3,1.8,5.6,6.9,2.8,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
653,Aluno-653,2023,0,5.0,9.8,7.9,6.27,7.34375,9.06,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
916,ALUNO-916,2021,0,10.0,9.7,7.8,7.5,9.2,9.3,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1289,ALUNO-1289,2021,3,5.0,7.9,4.8,7.5,7.9,7.1,Ágata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1300,ALUNO-1300,2022,1,5.0,8.01587301587301,8.83333333333333,7.5,6.04166666666666,8.27778,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
766,ALUNO-766,2022,3,5.0,4.61728169528681,4.76666666666666,7.5,6.25,5.99999333333333,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1003,Aluno-1003,2024,0,10.0,8.6944444445,8.25,7.51,7.34375,7.5,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
189,Aluno-189,2023,2,5.0,9.4,6.5,2.52,7.34375,8.3775,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1292,ALUNO-1292,2022,0,10.0,9.37363834422658,7.15555555555555,8.75,8.59375,8.5000025,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
813,ALUNO-813,2021,3,10.0,7.5,3.9,7.5,7.7,7.8,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
756,Aluno-756,2024,0,5.0,8.75,5.5,7.51,7.34375,7.24,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1038,Aluno-1038,2023,0,10.0,9.3,6.5,7.52,7.34375,8.17,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
889,ALUNO-889,2022,0,5.0,8.51386673755094,6.55555555555555,7.5,7.34375,7.4999975,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
949,Aluno-949,2024,0,10.0,8.7857142855,6.5,7.51,7.34375,6.495,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
779,Aluno-779,2022,3,10.0,5.0,2.6,7.5,7.34375,7.083,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
464,Aluno-464,2023,2,5.0,7.7,3.0,2.52,7.34375,7.38,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
167,Aluno-167,2024,0,5.0,9.47368421066667,8.16666666666667,6.26,7.34375,8.334,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
769,Aluno-769,2023,2,5.0,9.3,8.0,3.77,7.34375,8.675,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
388,Aluno-388,2023,3,5.0,7.4,4.2,5.63,7.34375,7.835,Quartzo,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
544,ALUNO-544,2022,3,5.0,6.91687252964426,5.83333333333333,6.875,7.34375,6.11110333333333,Ágata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
126,ALUNO-126,2022,1,5.0,8.46828609986504,7.33333333333333,7.5,4.0625,7.5,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
502,Aluno-502,2023,0,5.0,9.8,8.0,7.52,7.34375,8.95,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
153,ALUNO-153,2022,0,10.0,9.09722222222222,8.7,8.125,8.75,9.2916725,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
698,Aluno-698,2024,3,10.0,8.3214285715,4.5,6.88,7.34375,7.273333333,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
548,Aluno-548,2024,3,5.0,7.60042735066667,6.66666666666667,7.51,7.34375,5.626,Ametista,Queda recente de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
858,ALUNO-858,2021,0,5.0,10.0,6.2,7.5,7.7,9.4,Topázio,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
531,Aluno-531,2023,2,5.0,10.0,7.7,2.52,7.34375,8.59,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
785,Aluno-785,2023,0,5.0,8.5,8.8,7.52,7.34375,8.67,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1294,Aluno-1294,2024,0,10.0,10.0,7.75,7.51,7.34375,7.553333333,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
133,ALUNO-133,2021,0,5.0,9.6,7.1,7.5,7.7,8.4,Ametista,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
120,Aluno-120,2022,3,5.0,5.9,6.2,7.5,7.34375,7.667,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
112,Aluno-112,2023,2,5.0,8.1,7.4,5.0,7.34375,7.9225,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
394,ALUNO-394,2021,3,5.0,5.3,5.2,6.9,7.2,6.7,Ágata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
994,ALUNO-994,2021,0,10.0,7.5,7.4,7.5,7.5,8.3,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
602,Aluno-602,2023,0,5.0,9.6,8.1,7.52,7.34375,9.51,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
208,ALUNO-208,2021,3,10.0,6.3,4.5,7.5,7.5,8.0,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
373,Aluno-373,2023,2,5.0,9.7,8.4,2.52,7.34375,7.84,Agata,Falha de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
451,Aluno-451,2022,3,5.0,6.0,6.1,6.3,7.34375,6.889,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
374,Aluno-374,2022,0,10.0,9.8,6.9,7.5,7.34375,7.944,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
672,Aluno-672,2023,2,5.0,9.5,6.4,2.52,7.34375,6.43,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1202,Aluno-1202,2023,3,5.0,7.6,3.3,7.52,7.34375,6.67,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
827,Aluno-827,2022,0,5.0,7.0,7.6,7.5,7.34375,8.667,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
614,Aluno-614,2024,0,5.0,9.7,6.83333333333333,7.51,7.34375,7.603333333,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
213,ALUNO-213,2021,0,5.0,9.4,7.5,7.5,8.8,8.9,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
644,ALUNO-644,2021,0,5.0,10.0,9.4,5.0,8.5,9.7,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
947,ALUNO-947,2022,1,5.0,5.57280883367839,4.5,7.5,5.625,5.833325,Quartzo,Risco estrutural,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
340,ALUNO-340,2021,0,5.0,8.1,7.0,7.5,8.3,9.1,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
